ForecastDate,PredictedClicks,PredictedImpressions,ForecastPageCount,ActualClicks,ActualImpressions,ActualKnownPageCount,ClickError,ImpressionError,RecursiveWeight,HistoricalAnchorWeight,AnchorClicks,AnchorImpressions,StabilizedPredictedClicks,StabilizedPredictedImpressions
2026-03-30,1167.905336,68609.88444,6197.879999999999,1538.6699999999998,53793.600000000006,1024.32,-180.2149460000001,6180.619848000003,0.6835342062314056,0.37027331141065306,1115.6852793033054,33895.958807016985,990.821304201025,44769.02535959828
2026-03-31,1107.059512,66587.25648,6197.879999999999,1370.8799999999999,51875.25,1009.36,-92.77088200000007,6327.755616000002,0.6750432079523426,0.37648101603484196,1061.4034621389367,31665.159660650275,940.1215733160095,42772.78132149687
2026-04-01,1112.409168,67847.67756,6197.879999999999,1568.4199999999998,54309.15,1017.28,-263.27834800000005,5009.400552000001,0.6666576865479084,0.382611607313714,987.9735342389621,29630.577103898362,914.8145548677109,42207.69507398386
2026-04-02,1098.858384,66612.72336,6197.879999999999,1460.1299999999999,53892.3,1003.2,-180.62972400000012,4351.986912,0.6583763317633227,0.38866604316462955,954.4680841895752,29597.46698492327,894.5981677578523,41570.948206659996
2026-04-03,1099.144072,66181.35972,6197.879999999999,1360.1699999999998,49141.05,978.5600000000001,-91.29854199999994,8684.138423999999,0.6501978496200522,0.394645269605508,936.642284129338,28324.43476074829,886.8285938385202,40650.924571096715
2026-04-04,1170.304928,68928.25824,6197.879999999999,1669.57,54771.15,1097.36,-294.369208,5488.303807999999,0.6421209622136226,0.4005502209026456,1106.0849634180358,33063.85379145277,985.6525119491519,44020.193230547426
2026-04-05,1202.8375839999999,69798.71052,6197.879999999999,1906.3799999999999,61281.15,1029.6,-472.1509240000001,-205.30421599999835,0.6341444075139442,0.40638181971669624,1264.329652408267,38078.64328736704,1063.1273462703662,46842.00693720926
2026-04-06,1149.463952,68281.23144,6197.879999999999,2119.39,63682.5,1008.48,-716.2909720000001,-3898.932752,0.6262669391681166,0.41214097724683907,1109.5571576773914,33709.77856241782,976.3441964254824,43918.194996634826
2026-04-07,1097.996536,66624.83544,6197.879999999999,2030.1399999999999,61536.3,1088.56,-689.2481459999999,-3208.7159520000014,0.618487326305684,0.4178285933731553,1055.7479263447492,31496.436408581198,930.5538625002808,42032.65475274483
2026-04-08,1093.49656,66150.81083999999,6197.879999999999,1733.83,56378.700000000004,1011.12,-429.89465999999993,1488.9427279999998,0.610804353346309,0.4234455567972363,982.8667786357718,29477.41903801186,897.9586154245804,40681.50792807918
2026-04-09,1086.581808,66085.45164,6197.879999999999,1840.9299999999998,55759.200000000004,1019.04,-532.3423880000001,2045.8980880000001,0.6032168198098355,0.4289927451810446,949.6821509143456,29449.058143965605,880.2043330563631,40539.266866697595
2026-04-10,1086.833904,66051.64884,6197.879999999999,1537.48,49274.4,994.4,-261.785444,8439.642327999998,0.5957235401287113,0.43447102528405135,932.0862869905184,28186.659597363898,871.9405134447323,39732.19997197711
2026-04-11,1162.68932,68943.60828,6197.879999999999,1976.59,55833.75,986.48,-575.6112700000001,4449.127176000001,0.5883233434627412,0.43988125309866816,1100.865790994746,32907.83869349613,976.3467119847584,43298.06545621481
2026-04-12,1184.99888,69926.42376,6197.879999999999,2124.15,61755.75,1018.16,-684.31268,-564.6994079999981,0.5810150735161401,0.4452242739839984,1258.5423523262803,37904.3433846485,1054.0049621776384,46374.43898347759
2026-04-13,1133.1230560000001,68394.11064,6197.879999999999,2089.64,58507.05,1056.88,-706.446116,1325.0558879999992,0.5737975883568607,0.4505009227979254,1104.6303347161918,33560.09532177619,964.5402814037916,43300.00144345364
2026-04-14,1083.882904,66654.79752,6197.879999999999,2146.7599999999998,57512.700000000004,1043.68,-807.5131940000001,802.5311840000039,0.566669760238162,0.45571202402756217,1051.2003686436128,31360.767790747304,919.9097710601754,41346.091617602724
2026-04-15,1079.990808,66116.84796,6197.879999999999,1806.4199999999998,57515.850000000006,1023.44,-508.32013800000004,333.1882319999993,0.5596304754223992,0.4608583919180779,978.7598942934125,29354.248377112723,885.3512223729913,39906.29820325258
2026-04-16,1077.27152,66023.43048,6197.879999999999,1971.83,57468.600000000006,1032.24,-658.43172,299.02641599999856,0.5526786340069981,0.46594083059992575,945.8327328058945,29329.690061089597,868.590767194115,39765.3984470963
2026-04-17,1079.741416,66125.46852,6197.879999999999,1843.31,55878.9,1002.32,-541.434326,1962.0193839999984,0.5458131497525941,0.47096013421449007,928.4213112551696,28075.829275185875,860.7686433591889,38959.88645634323
2026-04-18,1164.424872,69057.27048,6197.879999999999,2103.92,62699.700000000004,1013.76,-687.262342,-2252.925583999997,0.5390329499133045,0.4759170870381723,1096.6667825856491,32782.3190411193,971.721761867375,42665.49263403483
2026-04-19,1185.8453359999999,70192.61364,6197.879999999999,2346.68,67425.75,1055.1200000000001,-881.6699460000001,-5950.001512,0.5323369750691098,0.4808124636049365,1253.8856678014085,37764.09497033135,1053.516892696942,45984.43513545474
2026-04-20,1128.5530880000001,68768.77092,6197.879999999999,2449.02,65906.40000000001,1035.76,-1031.223968,-5679.118536000002,0.5257241789603175,0.48564702882733085,1100.6655298716494,33439.63943320124,958.7895129751622,42812.56789559386
2026-04-21,1078.788152,67017.9306,6197.879999999999,2080.12,58970.100000000006,1007.6,-753.3459220000001,-326.2734799999965,0.5191935283240822,0.4904215381160071,1047.5403314486593,31251.57683153508,914.0403531212626,40820.732445612724
2026-04-22,1070.4997680000001,66482.04792,6197.879999999999,1801.6599999999999,52177.65,967.12,-513.753698,5937.054863999998,0.5127440027329547,0.4951367374977557,975.4541397591089,29255.104613417985,875.7368419090894,39321.49598269379
2026-04-23,1071.4060240000001,66552.84324,6197.879999999999,1925.4199999999998,54303.9,963.6,-623.070014,3892.410808000002,0.5063745944354401,0.49979336373207306,942.7338686519299,29233.596193723046,859.5148312731463,39241.290668779766
2026-04-24,1075.237592,66624.46056,6197.879999999999,1646.96,48023.85,916.96,-371.12476200000003,10174.719152000003,0.5000843081985333,0.5043921444262823,925.4706021241824,27986.598658871906,851.694383585188,38380.10162110203
2026-04-25,1167.1706800000002,69506.63628,6197.879999999999,1805.23,53869.200000000004,969.76,-418.40372999999994,6882.924776000003,0.4938721611522118,0.5089337981492232,1093.2857570608683,32681.251096690263,967.7657648122167,42183.85114348193
2026-04-26,1201.08924,70877.00532,6197.879999999999,2161.04,60485.25,953.92,-700.7728900000002,1517.5379439999997,0.4877371826358611,0.5134190345435301,1250.13573454733,37651.15577724868,1058.1801748932821,45744.508171977715
2026-04-27,1148.6676240000002,69362.59476,6197.879999999999,2581.1099999999997,65132.55,1040.16,-1128.382614,-4397.991208000004,0.48167841404660616,0.5178485544365148,1097.4724322137786,33342.629005004535,962.394542074957,42420.20306190051
2026-04-28,1090.426064,67316.41176,6197.879999999999,2072.98,62666.100000000006,1006.72,-735.1242040000001,-3728.3898080000004,0.47569490868952846,0.5222230499496725,1044.5923941653439,31163.6301570842,914.6672676950408,40310.27577599376
2026-04-29,1076.55444,66629.3562,6197.879999999999,1945.6499999999999,60081.0,945.12,-635.84259,-1763.357960000002,0.4697857316297423,0.526543204606827,972.7913037123526,29175.242789124044,872.5916117814868,38712.70367860154
2026-04-30,1072.828952,66603.54324,6197.879999999999,1823.08,62757.450000000004,1002.32,-530.459722,-4436.689191999998,0.4639499595463098,0.5308096934409332,940.2374569198217,29156.184004624454,853.866476553165,38610.29829774619
2026-05-01,1086.5173280000001,66816.28944,6197.879999999999,1921.85,62224.05,983.84,-604.488108,-3723.989151999996,0.45818668058796985,0.5350231830995514,923.0933309021143,27914.70903272646,848.8379508459537,37749.33022556324
2026-05-02,1160.763032,69627.1332,6197.879999999999,1888.53,61329.450000000004,913.44,-499.1346019999999,-401.84456000000296,0.45249499423065986,0.5391843319490134,1090.5615615183542,32599.817566630627,961.0174676463403,41639.60471675864
2026-05-03,1198.888704,70644.55308,6197.879999999999,1854.02,64148.700000000004,993.52,-429.53574400000014,-2312.480664000002,0.44687401113680664,0.5432937901772926,1247.1140457302936,37560.14959830619,1056.272836135477,45255.3555993048
2026-05-04,1139.593104,69135.465,6197.879999999999,1596.98,57680.700000000004,976.8,-261.01164400000005,2786.042999999997,0.4413228530163658,0.547352199895598,1094.8992313963633,33264.451842925504,955.640838124498,41823.1480740161
2026-05-05,1083.409704,67364.21724,6197.879999999999,1583.8899999999999,57166.200000000004,1003.2,-306.615494,1760.5616079999984,0.43584065248958703,0.5513601952387053,1042.216571940917,31092.751558374726,908.9368034772785,39768.48070669527
2026-05-06,1077.963432,66742.85724,6197.879999999999,1720.74,57366.75,944.24,-434.06650199999996,1023.409608000003,0.43042655295148446,0.5553184024640407,970.6450882332657,29110.875069715807,868.080164301685,38142.98964537275
2026-05-07,1075.013784,66826.74912,6197.879999999999,1729.07,60343.5,986.48,-444.49287400000014,-1852.2840959999985,0.4250797084379902,0.5592274400495365,938.2252283583764,29093.78603721198,848.9062808659978,38076.84570142385
2026-05-08,1078.830584,66806.95704,6197.879999999999,1599.36,58650.9,950.4,-325.0626740000001,-192.95723199999776,0.4197992834937709,0.5630879187902683,921.1769975426009,27856.758350655942,840.0670687770718,37115.574854664876
2026-05-09,1159.616328,69795.68819999999,6197.879999999999,1809.99,60772.950000000004,940.72,-430.3433580000001,295.4364399999986,0.41458445304168556,0.5669004418938938,1088.3654170773818,32534.168903912323,956.6416354716526,41151.37454245535
2026-05-10,1197.26828,70902.61512,6197.879999999999,2220.54,69822.90000000001,1019.04,-757.6673300000001,-7708.9868959999985,0.4094344022538668,0.5706656050749042,1244.6779085144544,37486.77886001472,1054.7910156857474,44937.49873323021
2026-05-11,1137.21244,69415.77803999999,6197.879999999999,2449.02,79175.25,1051.6,-1022.3980900000001,-18260.859032000004,0.4043483264244008,0.574383996647707,1092.8245367095485,33201.419940519,951.718421127109,41408.85626271688
2026-05-12,1076.6362880000001,67532.5692,6197.879999999999,2327.64,75567.45,1007.6,-976.019168,-16319.533360000005,0.3993254308435917,0.5780561976185506,1040.3008957376505,31035.600630383313,903.9748955942653,39301.775226829115
2026-05-13,1072.378528,67052.2674,6197.879999999999,2454.97,76083.0,1012.88,-1093.778808,-17246.434920000003,0.39436493067378586,0.5816827817763078,968.9144419785488,29058.970797472863,861.9093453158979,37667.18423946009
2026-05-14,1070.7773439999999,67310.99508,6197.879999999999,2061.08,68983.95,1018.16,-744.5507840000001,-9990.764264,0.3894660508267396,0.5852643157821316,936.6025280874003,29043.467101993294,842.4938349136061,37646.972835808505
2026-05-15,1076.052536,67485.17964,6197.879999999999,2002.77,65619.75,1016.4,-687.2341460000001,-6507.6443119999985,0.38462802584250966,0.5888013592579971,919.6315392310878,27810.02307737005,833.6468162356898,36699.21138334718
2026-05-16,1163.1098960000002,70419.82008,6197.879999999999,2415.7,76442.1,1034.88,-966.3226060000001,-14683.569263999998,0.3798500997698494,0.5922944648741437,1086.5942007253705,32481.22248439409,953.9927703286652,40808.43745510908
2026-05-17,1192.993776,71602.26479999999,6197.879999999999,2589.44,80810.1,1019.92,-1090.624036,-17985.183839999998,0.37513152604808925,0.5957441784354305,1242.7130277433387,37427.60126037287,1052.7832746537883,44744.50301496067
2026-05-18,1130.336064,70183.12355999999,6197.879999999999,2172.94,73915.8,1046.32,-783.4867040000001,-12386.466248,0.37047156739048526,0.59915103896662,1091.1510907891263,33150.57849352975,946.996224808408,41136.0647971336
2026-05-19,1078.29072,68105.98968,6197.879999999999,2431.17,77221.2,1059.52,-1066.55292,-17460.568944000002,0.36586949566901616,0.6025155787966016,1038.75563442374,30989.500398032644,901.8984694296372,38963.41304351825
2026-05-20,1066.1366560000001,67457.12748,6197.879999999999,2109.87,66544.8,1048.08,-792.740716,-7448.196183999997,0.3613245918006127,0.6058383236415689,967.5183635892082,29017.1006390882,856.2506262770539,37247.51327094999
2026-05-21,1066.5282160000002,67498.95996,6197.879999999999,1928.99,63026.25,990.0,-631.221626,-3926.9013679999994,0.3568361456347986,0.6091197926871641,935.293464248778,29002.87383922572,836.7502343295143,37179.56119540694
2026-05-22,1070.6046000000001,67588.31928,6197.879999999999,2197.93,59367.0,930.16,-866.62685,-225.05662400000088,0.3524034558427287,0.6123604986696016,918.3847294482769,27772.31905423264,827.1715260852086,36180.66693658681
2026-05-23,1161.959344,70745.80224,6197.879999999999,2422.8399999999997,64749.3,929.28,-973.8552840000001,-2819.6113919999984,0.3480258298076047,0.6155609479557848,1085.1651939195292,32438.505628403822,950.335075357428,40419.57229687801
2026-05-24,1195.8297519999999,72276.71148,6197.879999999999,2237.2,65315.25,951.28,-773.9735220000001,-2053.3833839999966,0.34370258351645216,0.6187216406224256,1241.1277036101528,37379.85501630792,1052.8849335678278,44550.557430081375
2026-05-25,1135.030936,70824.14184,6197.879999999999,2088.45,59204.25,896.72,-703.441546,2740.522927999997,0.3394330414532424,0.6218430705341841,1089.8008470908062,33109.55634720702,945.7546925175067,40846.60247515392
2026-05-26,1078.9213760000002,68602.89095999999,6197.879999999999,1580.32,50678.25,902.88,-308.01013599999993,9260.238832,0.3352165364933416,0.6249257254208342,1037.5087664809075,30952.30222232105,899.7447067017996,38628.23944614086
2026-05-27,1068.665936,67709.36508,6197.879999999999,780.64,28719.600000000002,754.16,393.857204,30235.369736,0.33105240979927125,0.6279700869534739,966.3918256028887,28983.314338638538,853.3758044962569,36825.70170037544
2026-05-28,1059.481176,67677.4824,6197.879999999999,1047.2,35509.950000000004,790.24,147.055814,23482.05808,0.3269400107177634,0.6309766308197864,934.2370996326924,28970.116623592694,830.9432585027349,36747.33310852774
2026-05-29,1066.6032,67855.79208,6197.879999999999,1129.31,38423.700000000004,821.04,81.17479999999993,20750.593136,0.32287869667809477,0.6339458267983676,917.3785633162124,27741.89219069142,821.7344199736926,35737.71714632976
2026-05-30,1169.173408,71198.80764,6197.879999999999,1338.75,44066.4,839.52,-0.8424879999998893,18058.913287999996,0.3188678330916838,0.6368781388321302,1084.0119537257256,32404.03217797691,949.0097622233018,40083.93939987854
2026-05-31,1230.5013760000002,72637.78656,6197.879999999999,1884.9599999999998,51698.850000000006,915.2,-424.8751359999999,11746.268352,0.31490679325293536,0.6397740251007952,1239.8482662020706,37341.32136285916,1060.3352641112758,44301.86059372328
2026-06-01,1225.277768,71531.21472,6197.879999999999,2150.33,59406.9,953.92,-666.5791979999999,3152.5994240000014,0.3109949582413153,0.6426339380924837,1088.7110938533206,33076.44823730107,964.1223989898314,40584.38863247732
2026-06-02,1132.91048,68720.94959999999,6197.879999999999,2095.5899999999997,60022.200000000004,922.24,-711.9627800000001,107.59631999999867,0.30713171682464474,0.6454583246744193,1036.5024118431945,30922.279350326462,909.8463040319992,38242.30589962778
2026-06-03,1112.246096,67827.11892,6197.879999999999,2074.17,58985.850000000006,992.64,-713.944556,359.42306399999944,0.3033164653635923,0.6482476261627518,965.482560381064,28956.04432347166,859.880787592171,36411.14225069
2026-06-04,1100.266648,67629.37296,6197.879999999999,2106.2999999999997,59593.8,976.8,-754.7743780000001,-414.1167680000008,0.299548607717355,0.6510022783915136,933.3844466656404,28943.676380634388,836.3338343692957,36307.820110964
2026-06-05,1105.257816,67927.80288,6197.879999999999,1896.86,56373.450000000004,916.96,-563.127226,3034.2024960000053,0.29582755515050996,0.6537227117807196,916.5664035571184,27717.332156939425,826.1438129175009,35293.07037879275
2026-06-06,1172.913456,71038.02756,6197.879999999999,2057.5099999999998,61436.55,932.8,-637.2705159999999,714.8505519999994,0.29215272624102306,0.6564093514036218,1083.081050673644,32376.204982575102,946.9459714361435,39659.95122376647
2026-06-07,1204.5269600000001,72068.44331999999,6197.879999999999,2313.3599999999997,69457.5,918.72,-832.9490599999999,-6336.682456000003,0.2885235467894006,0.6590626170531273,1238.8154661477515,37310.21584794803,1053.6663617106676,43904.39826356844
2026-06-08,1171.126008,70442.50824,6197.879999999999,2568.02,72337.65000000001,942.48,-1093.8323380000002,-10598.546192,0.2849394497289697,0.6616829233073919,1087.8313879147556,33049.72163544565,949.0066010395533,40018.95420221331
2026-06-09,1099.32628,68417.46923999999,6197.879999999999,2331.21,63410.55,902.88,-956.0728300000001,-3511.4999920000027,0.28139987503727276,0.6642706795945988,1035.6900075835008,30898.042656637557,899.9958702514641,37815.11314575812
2026-06-10,1097.996536,67738.15272,6197.879999999999,1889.72,59504.55,958.32,-564.1681459999999,-231.44097600000154,0.277904269648563,0.666826290256933,964.7485145948599,28934.02936101351,853.2423730473822,35995.34549258583
2026-06-11,1088.6119919999999,67601.04528,6197.879999999999,1768.34,55426.350000000006,960.08,-465.61316200000016,3689.0925760000027,0.2744520873673864,0.6693501546137595,932.6960861287741,28922.330744671166,829.9690316465353,35910.48124803262
2026-06-12,1091.023752,67680.94092,6197.879999999999,1740.97,52993.5,900.24,-438.7750219999999,6168.015463999997,0.271042788783238,0.6718426670240192,915.9107176053878,27697.50395328258,818.9693361200852,34832.50907917097
2026-06-13,1163.9974320000001,71003.44788,6197.879999999999,1739.78,54770.100000000006,973.28,-363.338002,7287.841496000004,0.2676758411862779,0.6743042169478473,1082.3294809132906,32353.738541485793,942.5323971523262,39296.103995569334
2026-06-14,1186.1570239999999,72079.67988,6197.879999999999,1821.8899999999999,56824.950000000004,954.8,-413.89226400000007,6185.295896000004,0.2643507184840938,0.6767351890074271,1237.9816098469485,37285.10205221387,1049.5361620591887,43644.86148936695
2026-06-15,1139.850296,70440.79187999999,6197.879999999999,2288.37,59959.200000000004,953.92,-876.609506,1660.5262959999986,0.26106690111949865,0.6791359630470892,1087.1211198278252,33028.14277421736,940.5338714686301,39693.152914440856
2026-06-16,1089.310664,68456.90832,6197.879999999999,1984.9199999999998,55350.75,907.28,-657.8210540000001,4505.7205440000025,0.2578238759893481,0.6815069141926615,1035.0340639957428,30878.473699897135,896.0536160333752,37483.8645760132
2026-06-17,1082.2656000000002,67695.5436,6197.879999999999,1994.4399999999998,58199.4,931.92,-673.4816000000002,1024.3511200000014,0.2546211363643676,0.6838484129100841,964.1558258442074,28916.25387501494,847.1567177570995,35624.0979276791
2026-06-18,1081.329704,67653.7956,6197.879999999999,1674.33,50736.0,909.04,-389.295494,8380.48952,0.25145818180997476,0.6861608250632957,932.1402734398408,28905.09533577379,825.1715073669434,35560.54212007302
