HorizonDays,Metric,OriginDate,sum_7,mean_7,median_7,std_7,sum_14,mean_14,median_14,std_14,sum_28,mean_28,median_28,std_28,sum_56,mean_56,median_56,std_56,momentum_28_vs_prev28,last_value,trend_7_vs_28,origin_month,origin_dow,month_sin,month_cos,doy_sin,doy_cos,TargetTotal,Recent28RunRate,Recent56RunRate
180,clicks,2025-06-21,8956.199999999999,1043.0357142857142,1286.56,106.29925236360425,18913.12,1162.4342857142858,1575.5749999999998,320.3748343705529,56475.35,1929.282142857143,1672.9499999999998,425.3594610150337,120686.4,2334.707142857143,2208.64,752.1354546672894,0.6410594470407017,1356.43,0.5946975096214543,6.0,5.85,1.2246467991473532e-16,-1.0,0.19630057059868533,-0.7866743690711121,351783.60000000003,315700.71428571426,404083.9285714286
180,clicks,2025-06-22,8763.92,1020.6428571428571,1181.84,109.69839088731112,18840.02,1157.9414285714286,1575.5749999999998,326.1219254562093,55517.399999999994,1896.557142857143,1651.1,430.00370417009196,118077.12,2284.23,2177.7,737.7930562762901,0.6460834303609427,1265.53,0.5919711657966692,6.0,7.02,1.2246467991473532e-16,-1.0,0.17800327438977373,-0.7890592180254292,352275.0,310345.71428571426,395347.5
180,clicks,2025-06-23,8627.76,1004.7857142857143,1181.84,98.10740511692025,18115.9,1113.4357142857143,1569.6899999999998,270.06313531302646,54457.1,1860.3357142857144,1548.0249999999999,421.51209555598757,115690.56,2238.061428571428,2151.52,723.0992099667651,0.6472928086170838,1374.61,0.5941208768002703,6.0,0.0,1.2246467991473532e-16,-1.0,0.15965330414817283,-0.7912105716623906,352981.65,304418.5714285714,387356.7857142857
180,clicks,2025-06-24,8537.599999999999,994.2857142857143,1181.84,89.76093882516776,17438.22,1071.7842857142857,1565.9449999999997,192.22133439855003,53668.2,1833.3857142857146,1444.0,419.7760336179282,113474.87999999999,2195.1985714285715,2126.5299999999997,710.4977740107303,0.6523799538687356,1380.67,0.5965543841604526,6.0,1.17,1.2246467991473532e-16,-1.0,0.14125608992529992,-0.7931277933618429,354258.45,300008.5714285714,379938.2142857143
180,clicks,2025-06-25,8264.359999999999,962.4642857142857,1121.1200000000001,60.05419715488975,16892.98,1038.2728571428574,1513.5149999999999,155.56094702326644,52788.45,1803.332142857143,1417.875,422.0547515133552,111600.95999999999,2158.947142857143,2095.5899999999997,707.2710373630255,0.6525132199920396,1246.34,0.5870858113848768,6.0,2.34,1.2246467991473532e-16,-1.0,0.12281707575282558,-0.7948103157870405,355380.9,295090.71428571426,373663.9285714286
180,clicks,2025-06-26,8206.4,955.7142857142857,1102.64,63.60565897041886,16431.16,1009.8885714285715,1459.4799999999998,126.32592197670796,51936.299999999996,1774.2214285714283,1398.875,424.7357219495435,109374.72,2115.88,2068.22,696.809638190374,0.6567107750472589,1223.11,0.5925335459014216,6.0,3.51,1.2246467991473532e-16,-1.0,0.10434171803169937,-0.796257641052528,356351.10000000003,290327.14285714284,366210.0
180,clicks,2025-06-27,8264.359999999999,962.4642857142857,1102.64,53.66856245436771,16211.86,996.41,1446.6399999999999,128.5910573984721,51345.2,1754.028571428572,1393.6499999999999,430.21070604995407,107356.8,2076.842857142857,2056.3199999999997,689.2152558710397,0.6645827751481052,1226.14,0.6035880666547213,6.0,4.68,1.2246467991473532e-16,-1.0,0.08583548391751059,-0.7974693408714748,357134.4,287022.8571428572,359453.5714285714
180,clicks,2025-06-28,8232.16,958.7142857142857,1102.64,50.79031146562807,16067.38,987.53,1418.2849999999999,123.07270389024995,50637.95,1729.8678571428572,1390.325,428.64317383460093,105216.95999999999,2035.447142857143,2011.1,674.5898125221294,0.6715623474865788,1321.08,0.6096336838280381,6.0,5.85,1.2246467991473532e-16,-1.0,0.067303849702671,-0.7984450566824095,357761.25,283069.28571428574,352288.9285714286
180,clicks,2025-06-29,8355.439999999999,973.0714285714283,1151.04,58.37053548019666,16002.88,983.5657142857142,1418.2849999999999,118.45325171060662,49765.1,1700.0500000000002,1353.2749999999999,415.8530681623017,102948.48,1991.562857142857,1940.8899999999999,651.957809900049,0.6765368019510974,1400.8700000000001,0.6296159356657577,6.0,7.02,1.2246467991473532e-16,-1.0,0.04875229919588966,-0.7991844997553263,358412.25,278190.0,344693.5714285714
180,clicks,2025-06-30,8412.48,979.7142857142857,1151.04,66.93891775495091,15928.92,979.02,1418.2849999999999,109.99803115121134,49069.35,1676.2821428571428,1334.75,406.2202034303562,100104.95999999999,1936.5542857142862,1907.57,603.8404300701013,0.692599866898242,1437.23,0.6429023412782113,6.0,0.0,1.2246467991473532e-16,-1.0,0.030186322099427128,-0.7996874512771232,359826.60000000003,274300.71428571426,335172.8571428572
180,clicks,2025-07-01,8314.039999999999,968.25,1108.8,64.61742710534276,15752.619999999999,968.1842857142857,1381.37,102.75644838000908,48072.299999999996,1642.2214285714283,1308.1499999999999,392.436550667748,98806.08,1911.427142857143,1897.455,601.8902580974127,0.6839220562490796,1272.6,0.6485574852877853,7.0,1.17,-0.4999999999999997,-0.8660254037844388,0.011611412384603653,-0.7999537624163532,362423.25,268727.14285714284,330823.9285714286
180,clicks,2025-07-02,8321.4,969.1071428571429,1108.8,63.97716148624237,15504.08,952.9085714285715,1355.6899999999998,80.34395305084716,46088.549999999996,1574.4535714285719,1295.8,279.2686890344136,98255.04,1900.7671428571432,1893.885,604.7932802292262,0.6435797790339157,1254.42,0.6770716370985852,7.0,2.34,-0.4999999999999997,-0.8660254037844388,-0.006966933333953508,-0.7999833543672659,364378.35000000003,257637.8571428572,328978.9285714286
180,clicks,2025-07-03,8265.279999999999,962.5714285714283,1108.8,73.14612369937929,15397.44,946.3542857142858,1344.4549999999997,88.73559238040866,45370.95,1549.9392857142857,1284.3999999999999,276.04488018255296,97773.12,1891.444285714286,1888.53,608.3029732906571,0.6323204154245601,1161.5,0.6831419663903886,7.0,3.51,-0.4999999999999997,-0.8660254037844388,-0.02554321742485002,-0.7997762183731266,365694.0,253626.42857142852,327365.3571428572
180,clicks,2025-07-04,8086.799999999999,941.7857142857143,1108.8,105.05578856114535,15284.78,939.43,1344.4549999999997,108.81828778814183,45472.149999999994,1553.3964285714283,1284.3999999999999,271.251063546302,97261.44,1881.5457142857144,1888.53,612.927476491418,0.6401016625386495,1030.2,0.6669027085809667,7.0,4.68,-0.4999999999999997,-0.8660254037844388,-0.0441119428667598,-0.7993324157288085,366499.35000000003,254192.14285714284,325652.14285714284
180,clicks,2025-07-05,7883.48,918.1071428571429,1092.96,113.30542563156902,15064.619999999999,925.8985714285715,1334.8249999999998,117.06929537845593,45435.35,1552.1392857142857,1284.3999999999999,272.49696122158866,96772.8,1872.0928571428574,1881.985,616.7786009695851,0.6445608196293396,1097.8700000000001,0.6506618745096053,7.0,5.85,-0.4999999999999997,-0.8660254037844388,-0.06266761487508272,-0.7986520777626546,369082.35000000003,253986.42857142852,324016.0714285714
180,clicks,2025-07-06,7691.2,895.7142857142857,1036.64,99.47642863041085,15000.119999999999,921.9342857142857,1324.6599999999999,118.75572713149718,45251.35,1545.853571428572,1284.3999999999999,275.5049071704532,96244.8,1861.8785714285714,1850.4499999999998,619.8359543554268,0.6460611434013069,1189.78,0.637373249637856,7.0,7.02,-0.4999999999999997,-0.8660254037844388,-0.08120474252793919,-0.7977354057976141,370506.15,252957.8571428572,322248.21428571426
180,clicks,2025-07-07,7546.759999999999,878.8928571428571,1036.64,70.8982405008929,14918.42,916.9128571428573,1324.6599999999999,114.10394063022952,44173.799999999996,1509.0428571428572,1259.225,231.66448972598283,95689.92,1851.144285714286,1808.8,621.9875594055924,0.626981147474088,1278.66,0.6406591690096844,7.0,0.0,-0.4999999999999997,-0.8660254037844388,-0.09971784039102251,-0.7965826710916697,371750.4,246934.2857142857,320390.3571428572
180,clicks,2025-07-08,7445.5599999999995,867.1071428571429,1012.0,64.4990316016529,14731.8,905.4428571428574,1309.6799999999998,109.87736863783874,43018.049999999996,1469.5607142857145,1226.45,181.88676333092516,95248.31999999999,1842.6014285714286,1783.215,624.9211975672177,0.6051933344119075,1161.5,0.649049643114925,7.0,1.17,-0.4999999999999997,-0.8660254037844388,-0.11820143014082875,-0.7951942147575664,372879.15,240473.57142857145,318911.78571428574
180,clicks,2025-07-09,7303.879999999999,850.6071428571429,1012.0,59.771561731618945,14606.24,897.7257142857143,1297.3749999999998,115.83266248325292,42121.049999999996,1438.9178571428572,1206.5,157.28146004853843,94766.4,1833.2785714285715,1763.58,628.3671919710889,0.5899207576343255,1098.88,0.6502580063887295,7.0,2.34,-0.4999999999999997,-0.8660254037844388,-0.13665004218577778,-0.7935704476618716,373621.5,235459.2857142857,317298.21428571426
180,clicks,2025-07-10,7228.44,841.8214285714283,957.44,62.26118062039056,14483.26,890.1671428571426,1279.7199999999998,122.43505687939717,41339.049999999996,1412.2035714285719,1199.85,139.68255322337146,94271.04,1823.695714285714,1752.2749999999999,631.9217805856508,0.5774432949945383,1078.68,0.6557153587225637,7.0,3.51,-0.4999999999999997,-0.8660254037844388,-0.15505821728475622,-0.7917118503033929,374176.95,231087.8571428572,315639.64285714284
180,clicks,2025-07-11,7088.599999999999,825.5357142857143,957.44,93.64705088135723,14185.699999999999,871.8785714285715,1245.4799999999998,152.6343100555129,40647.899999999994,1388.5928571428574,1193.675,154.347936494143,93675.84,1812.1814285714286,1745.73,637.5146372963212,0.5679623350955281,876.6800000000001,0.6539636734001019,7.0,4.68,-0.4999999999999997,-0.8660254037844388,-0.17342050816259322,-0.7896189726709907,374852.10000000003,227224.2857142857,313646.78571428574
180,clicks,2025-07-12,6885.28,801.8571428571429,957.44,115.64320074068783,13805.58,848.5157142857142,1230.4999999999998,169.25923067705276,39946.399999999994,1364.6285714285718,1185.125,164.89509998784075,92991.36,1798.94,1741.5649999999998,643.2587155348982,0.5590857878641557,874.66,0.646361123906034,7.0,5.85,-0.4999999999999997,-0.8660254037844388,-0.19173148112199773,-0.787292434080827,375358.2,223302.8571428572,311355.0
180,clicks,2025-07-13,6766.599999999999,788.0357142857143,939.84,109.75291767773423,13514.9,830.65,1197.33,155.31377194937627,39471.45,1348.403571428572,1176.1,162.9677688225497,92469.12,1788.837142857143,1716.5749999999998,646.6805602848926,0.5536057033177955,1059.49,0.6428633860676514,7.0,7.02,-0.4999999999999997,-0.8660254037844388,-0.20998571765147486,-0.7847329229931018,375632.25,220647.8571428572,309606.4285714286
180,clicks,2025-07-14,6480.48,754.7142857142858,923.12,84.53640886913634,13112.42,805.9128571428573,1163.6249999999998,133.68340791983584,38834.35,1326.6392857142857,1162.8,161.08292483997178,91657.92,1773.144285714286,1671.9499999999998,651.0624931889935,0.5472386076359629,964.55,0.6257810417838847,7.0,0.0,-0.4999999999999997,-0.8660254037844388,-0.22817781602875364,-0.7819411968083244,376104.75,217086.42857142852,306890.3571428572
180,clicks,2025-07-15,6356.28,740.25,893.2,70.14030673280114,12901.72,792.9628571428574,1152.9249999999997,124.99059585849342,38316.85,1308.9607142857144,1151.875,157.00690645637215,88886.4,1719.5285714285715,1638.6299999999999,615.3722035482855,0.5621467496752206,1025.15,0.6220774933221285,7.0,1.17,-0.4999999999999997,-0.8660254037844388,-0.2463023929192414,-0.778918081643187,377130.60000000003,214193.57142857145,297610.71428571426
180,clicks,2025-07-16,6179.639999999999,719.6785714285714,840.4,65.03359558798853,12604.16,774.6742857142857,1132.5949999999998,122.79727444957766,37586.6,1284.0142857142857,1134.7749999999999,152.0920076795622,85020.48,1644.7414285714287,1623.1599999999999,523.5987676298413,0.5849066733477692,904.96,0.6165402031575082,7.0,2.34,-0.4999999999999997,-0.8660254037844388,-0.2643540849690403,-0.7756644720861046,377927.55,210111.42857142852,284666.78571428574
180,clicks,2025-07-17,6064.639999999999,706.2857142857142,829.84,53.96307490368968,12426.14,763.7328571428574,1106.9149999999997,121.84169546202656,37205.95,1271.0107142857144,1106.2749999999999,155.98907101140128,80928.95999999999,1565.5900000000001,1608.8799999999999,378.29528651600094,0.6227958727958728,952.4300000000001,0.61125707044169,7.0,3.51,-0.4999999999999997,-0.8660254037844388,-0.2823275503920487,-0.7721813309324904,378341.25,207983.57142857145,270967.5
180,clicks,2025-07-18,6007.599999999999,699.6428571428571,829.84,64.08217530512471,12242.1,752.4214285714287,1104.2399999999998,136.64910006648265,36809.2,1257.457142857143,1105.8,168.44880053001268,78634.56,1521.204285714286,1595.195,343.92748430026785,0.6414043243893153,814.0600000000001,0.6120344913771558,7.0,4.68,-0.4999999999999997,-0.8660254037844388,-0.30021747055068254,-0.7684696888998501,378861.0,205765.7142857143,263285.3571428572
180,clicks,2025-07-19,5961.599999999999,694.2857142857142,829.84,70.38872451448108,12009.039999999999,738.0971428571429,1053.9499999999998,145.23034225052314,36203.149999999994,1236.7535714285718,1092.5,174.17120793919986,77366.4,1496.6714285714286,1574.37,342.9384644768353,0.6410433932680364,824.16,0.6175153267049966,7.0,5.85,-0.4999999999999997,-0.8660254037844388,-0.3180185515297453,-0.7645306443227763,379056.3,202377.8571428572,259039.2857142857
180,clicks,2025-07-20,5846.599999999999,680.8928571428571,813.12,57.27507104548457,11790.6,724.6714285714287,1015.4299999999998,136.15382348277842,35824.799999999996,1223.8285714285719,1063.05,176.10077399034907,76250.87999999999,1475.0914285714287,1536.29,340.33279687322386,0.6452895848869004,933.24,0.6119992295839753,7.0,7.02,-0.4999999999999997,-0.8660254037844388,-0.3357255257029839,-0.7603653628279321,379383.9,200262.8571428572,255304.2857142857
180,clicks,2025-07-21,5812.5599999999995,676.9285714285714,807.84,55.29961803757818,11491.32,706.2771428571428,998.8449999999998,107.45935216325726,35315.35,1206.4250000000002,1033.125,173.06855195268724,74940.48,1449.7414285714287,1511.3,332.41165723433085,0.6484985428897242,927.1800000000001,0.6172131948288775,7.0,0.0,-0.4999999999999997,-0.8660254037844388,-0.3533331532918627,-0.7559750769891245,379726.2,197415.0,250916.7857142857
180,clicks,2025-07-22,5727.919999999999,667.0714285714286,807.84,42.04531141809867,11296.1,694.2785714285714,988.1449999999999,90.89388840279413,34804.75,1188.982142857143,1023.625,168.05241526083464,73855.68,1428.755714285714,1502.97,328.8376267546203,0.6485171852232793,932.23,0.61714852139435,7.0,1.17,-0.4999999999999997,-0.8660254037844388,-0.37083622391609905,-0.7513610859625663,380344.65,194560.7142857143,247284.64285714284
180,clicks,2025-07-23,5687.44,662.3571428571429,807.84,43.26268260432366,11093.14,681.8042857142857,984.9349999999998,82.08731116988814,34365.45,1173.9750000000001,1005.5749999999999,170.4577580369987,72754.56,1407.454285714286,1495.235,326.660367133809,0.6510032024050716,860.52,0.6206204196365827,7.0,2.34,-0.4999999999999997,-0.8660254037844388,-0.3882295581354971,-0.7465247551024345,381111.15,192105.0,243597.8571428572
180,clicks,2025-07-24,5560.48,647.5714285714286,749.76,43.043265751225384,10866.96,667.9028571428571,970.4899999999999,75.51519825403983,33898.549999999996,1158.025,982.775,174.65431708091273,71653.44,1386.1528571428573,1484.5249999999999,325.40872990429637,0.6526947433683185,813.05,0.6151236557315873,7.0,3.51,-0.4999999999999997,-0.8660254037844388,-0.40550800898262984,-0.7414675155568394,381466.05,189495.0,239911.07142857145
180,clicks,2025-07-25,5569.679999999999,648.6428571428571,749.76,41.840503177213925,10822.24,665.1542857142857,970.4899999999999,78.69319038039376,33440.85,1142.3892857142857,966.625,177.0332349447414,70777.92,1369.215714285714,1473.22,326.88884249843727,0.6512945708654363,824.16,0.6245744351593935,7.0,4.68,-0.4999999999999997,-0.8660254037844388,-0.42266646348590803,-0.736190863844326,381712.8,186936.42857142852,236979.64285714284
180,clicks,2025-07-26,5571.5199999999995,648.8571428571429,749.76,41.61952347989916,10780.96,662.6171428571429,970.4899999999999,81.34787394836061,32877.35,1123.139285714286,935.75,173.85137697182617,69717.12,1348.694285714286,1456.56,324.71489542849395,0.6492630527104671,826.1800000000001,0.6354891741578929,7.0,5.85,-0.4999999999999997,-0.8660254037844388,-0.4396998441825917,-0.7306963614110286,381927.0,183786.42857142855,233427.8571428572
180,clicks,2025-07-27,5504.36,641.0357142857142,748.88,36.68124271813782,10610.68,652.1514285714286,935.1799999999998,68.25213460069232,32260.949999999997,1102.082142857143,901.55,162.08101701001266,68473.92,1324.644285714286,1442.875,316.0572156497203,0.6482645468410593,859.51,0.6398246176879478,7.0,7.02,-0.4999999999999997,-0.8660254037844388,-0.4566031106212915,-0.7249856341686156,382042.5,180340.7142857143,229265.3571428572
180,clicks,2025-07-28,5531.959999999999,644.25,748.88,42.24165581170186,10604.66,651.7814285714286,935.1799999999998,67.66964020979016,31714.699999999997,1083.4214285714286,898.2249999999999,141.46033613702465,67437.12,1304.587142857143,1421.455,308.2747571127537,0.6463240291546556,957.48,0.6541083472333019,7.0,0.0,-0.4999999999999997,-0.8660254037844388,-0.47337126085352077,-0.7190603720131551,382177.95,177287.14285714287,225793.92857142852
180,clicks,2025-07-29,5518.16,642.6428571428571,748.88,40.23000220669917,10512.64,646.1257142857143,935.1799999999998,55.92206092374622,31309.899999999998,1069.5928571428572,886.8249999999999,132.16257677572722,66266.88,1281.9485714285715,1385.7549999999999,297.19360669384173,0.6513085498301516,917.08,0.6609123631822522,7.0,1.17,-0.4999999999999997,-0.8660254037844388,-0.4899993329138517,-0.712922328325047,382464.60000000003,175024.2857142857,221875.7142857143
180,clicks,2025-07-30,5494.24,639.8571428571429,726.88,41.21131665462974,10452.44,642.4257142857142,911.1049999999999,56.88254601207937,30831.499999999996,1053.25,877.3249999999999,124.48218306247684,64211.52,1242.1871428571428,1369.095,242.79326427332933,0.668962247673229,834.26,0.6682581126445356,7.0,2.34,-0.4999999999999997,-0.8660254037844388,-0.5064824062882424,-0.7065733194501701,382675.65,172350.0,214993.92857142852
