HorizonDays,Metric,OriginDate,sum_7,mean_7,median_7,std_7,sum_14,mean_14,median_14,std_14,sum_28,mean_28,median_28,std_28,sum_56,mean_56,median_56,std_56,momentum_28_vs_prev28,last_value,trend_7_vs_28,origin_month,origin_dow,month_sin,month_cos,doy_sin,doy_cos,TargetTotal,Recent28RunRate,Recent56RunRate
90,clicks,2025-07-06,7607.599999999999,919.6,942.4,138.29649833983947,20755.98,1034.0614285714285,1138.9599999999998,134.44044580924208,31085.710000000003,1096.1507142857147,1284.3999999999999,219.279415911177,93237.15,2184.1267857142857,1694.9499999999998,628.1004337468326,0.5362307490230848,1083.76,0.6203766296475132,7.0,5.82,-0.4999999999999997,-0.8660254037844388,-0.07819715947134884,-1.1567163384065406,155562.58,126478.92857142858,161124.10714285713
90,clicks,2025-07-07,7464.73,902.33,942.4,98.56584655002182,20642.93,1028.429285714286,1138.9599999999998,129.17427241158057,30345.48,1070.0485714285714,1259.225,184.38602243496592,92699.61,2171.5346428571434,1656.7999999999997,630.2807268643336,0.520394352403493,1164.7199999999998,0.6235749245027595,7.0,0.0,-0.4999999999999997,-0.8660254037844388,-0.09602458704320685,-1.155044873082921,157955.91999999998,123467.14285714286,160195.17857142858
90,clicks,2025-07-08,7364.629999999999,890.23,919.9999999999999,89.66938539741989,20384.7,1015.5642857142859,1126.08,124.38947392962875,29551.530000000002,1042.052142857143,1226.45,144.76701571236902,92271.81,2161.513214285714,1633.3649999999998,633.2534802014472,0.5023104675618831,1058.0,0.6317416526318603,7.0,0.97,-0.4999999999999997,-0.8660254037844388,-0.11382359939487213,-1.1530316113984713,160281.46,120236.78571428572,159455.89285714287
90,clicks,2025-07-09,7224.49,873.29,919.9999999999999,83.09704923664097,20210.96,1006.9085714285713,1115.5,131.13131601877686,28935.33,1020.3235714285715,1206.5,125.18320289577551,91804.95,2150.5767857142855,1615.3799999999999,636.7454211973701,0.48963422883649016,1000.9599999999999,0.6329177928850301,7.0,1.94,-0.4999999999999997,-0.8660254037844388,-0.13158892951223045,-1.1506771491097139,163801.40999999997,117729.64285714286,158649.10714285713
90,clicks,2025-07-10,7149.869999999999,864.2699999999998,870.4,86.55822671615273,20040.79,998.430714285714,1100.32,138.60572476912887,28398.13,1001.3807142857146,1199.85,111.1759097083977,91325.06999999999,2139.3353571428565,1605.0249999999999,640.3474043267929,0.47927793484546677,982.56,0.6382296158232953,7.0,2.91,-0.4999999999999997,-0.8660254037844388,-0.14931532034828376,-1.1479821829399197,167217.4,115543.92857142858,157819.82142857142
90,clicks,2025-07-11,7011.549999999999,847.5500000000001,870.4,130.19224146920396,19629.05,977.9178571428572,1070.8799999999999,172.7935585534108,27923.34,984.6385714285715,1193.675,122.84835761778729,90748.47,2125.8282142857142,1599.0299999999997,646.0148324602721,0.4714087381292883,798.56,0.6365246421094325,7.0,3.88,-0.4999999999999997,-0.8660254037844388,-0.16699752637879345,-1.1449475103729365,170962.21999999997,113612.14285714286,156823.39285714287
90,clicks,2025-07-12,6810.44,823.24,870.4,160.77225468827334,19103.07,951.7135714285713,1058.0,191.61422340798424,27441.440000000002,967.6457142857146,1185.125,131.24303876583244,90085.37999999999,2110.295,1595.2149999999997,651.8354984086968,0.46404120392724924,796.7199999999999,0.6291248272685397,7.0,4.85,-0.4999999999999997,-0.8660254037844388,-0.1846303151545163,-1.1415740294171992,173382.68,111651.42857142858,155677.5
90,clicks,2025-07-13,6693.049999999999,809.0500000000001,854.4,152.58332457636223,18700.85,931.675,1029.48,175.8269116408033,27115.170000000002,956.1407142857146,1176.1,129.7090404914171,89579.45999999999,2098.4435714285714,1572.3249999999998,655.3029677553578,0.4594927337537702,965.0799999999999,0.6257203624391807,7.0,5.82,-0.4999999999999997,-0.8660254037844388,-0.20220846884956836,-1.1378627383399977,176715.05,110323.92857142858,154803.2142857143
90,clicks,2025-07-14,6410.039999999999,774.8400000000001,839.1999999999999,117.52622696440906,18143.93,903.9292857142859,1000.4999999999999,151.33970707905942,26677.510000000002,940.7078571428572,1162.8,128.2088585461,88793.61,2080.0346428571434,1531.4499999999998,659.7433264315133,0.45420804433784917,878.5999999999999,0.6090935473363145,7.0,0.0,-0.4999999999999997,-0.8660254037844388,-0.21972678580546648,-1.1338147353720704,181680.27,108543.21428571428,153445.17857142858
90,clicks,2025-07-15,6287.19,759.99,811.9999999999999,97.51213375047962,17852.38,889.404285714286,991.3,141.49878776433215,26322.010000000002,928.172142857143,1151.875,124.96468064894925,86108.7,2017.1392857142857,1500.9299999999998,623.5771662622626,0.46658180223043305,933.8,0.6054887601668717,7.0,0.97,-0.4999999999999997,-0.8660254037844388,-0.2371800820703806,-1.1294312183826212,184924.49999999997,107096.78571428572,148805.35714285713
90,clicks,2025-07-16,6112.469999999999,738.87,763.9999999999999,90.41255971988649,17440.64,868.8914285714286,973.8199999999999,139.0157823957483,25820.36,910.4828571428571,1134.7749999999999,121.05282243883521,82363.59,1929.4082142857144,1486.7599999999998,530.5800845315725,0.48547253887864844,824.3199999999999,0.600099131073308,7.0,1.94,-0.4999999999999997,-0.8660254037844388,-0.2545631929331499,-1.1247134845248516,187419.53999999998,105055.71428571428,142333.39285714287
90,clicks,2025-07-17,5998.719999999999,725.1199999999999,754.4,75.02183584171492,17194.309999999998,856.619285714286,951.7399999999999,137.93399486267157,25558.870000000003,901.262142857143,1106.2749999999999,124.15456672336022,78399.93,1836.5575,1473.6799999999998,383.3392236695476,0.5169205744205744,867.56,0.5949568818965782,7.0,2.91,-0.4999999999999997,-0.8660254037844388,-0.27187097445160247,-1.119662929852111,189526.99,103991.78571428572,135483.75
90,clicks,2025-07-18,5942.299999999999,718.3,754.4,89.08985347297825,16939.649999999998,843.9321428571429,949.4399999999999,154.697094414886,25286.32,891.6514285714286,1105.8,134.07149429939787,76177.23,1784.4896428571433,1461.1449999999998,348.51318409093807,0.5323655892431316,741.52,0.5957135716070983,7.0,3.88,-0.4999999999999997,-0.8660254037844388,-0.2890983049747313,-1.1142810489047827,191521.43999999997,102882.85714285714,131642.67857142858
90,clicks,2025-07-19,5896.799999999999,712.7999999999998,754.4,97.8574950567176,16617.16,827.8657142857143,906.1999999999999,164.41170820813937,24869.99,876.9707142857146,1092.5,138.62606346181212,74948.7,1755.7107142857142,1442.0699999999997,347.5109773365264,0.5320660164124702,750.7199999999999,0.6010482513261967,7.0,4.85,-0.4999999999999997,-0.8660254037844388,-0.30624008665827324,-1.1085694342680257,192990.43999999997,101188.92857142858,129519.64285714286
