OriginDate,click_sum_7,imp_sum_7,ctr_7,ctr_mean_daily_7,ctr_std_daily_7,click_sum_14,imp_sum_14,ctr_14,ctr_mean_daily_14,ctr_std_daily_14,click_sum_28,imp_sum_28,ctr_28,ctr_mean_daily_28,ctr_std_daily_28,click_sum_56,imp_sum_56,ctr_56,ctr_mean_daily_56,ctr_std_daily_56,click_sum_90,imp_sum_90,ctr_90,ctr_mean_daily_90,ctr_std_daily_90,ctr_momentum_7_vs_28,ctr_momentum_28_vs_56,active_pages_28,active_page_growth_28,known_pages,new_pages_28,month,dow,month_sin,month_cos,doy_sin,doy_cos,FutureClicks,FutureImpressions,TargetCTR
2025-09-11,13287.47,981376.24,0.0169653180109597,0.0169437288466085,0.0008387038243166,29892.48,1347188.72,0.0168727214402448,0.0168621052215532,0.0011340617458253,40436.799999999996,3653025.11,0.0164657340666349,0.0163344381358933,0.0013059355813656,86671.92,3427198.26,0.0164159513783133,0.0163991465558277,0.0013600870488355,138175.63999999998,8357109.39,0.0166740213029567,0.0167966807895282,0.0016974280792246,1.030340824302339,1.0030325801517317,2871.96,1.2763122633265367,5513.69,226.73000000000002,9.0,3.42,-1.0,-1.8369701987210294e-16,-1.0924403635553754,-0.33965161747844963,195717.34,11645129.54,0.0223475006530498
2025-09-18,10535.189999999999,740778.48,0.017820064103374,0.017851133115009,0.0007555242665702,27553.92,1208820.14,0.0173329838796365,0.0173974309808087,0.0009181318738219,43847.2,3867232.25,0.0168654753021363,0.0168457964047202,0.0013505750256097,94251.78,3692511.94,0.0165689322049964,0.0164904565409059,0.001369219071485,141509.13999999998,8459608.85,0.0168693816144939,0.016958817348406,0.0016585020223646,1.0566001718977256,1.0178975382040858,3003.0,1.3643537820131033,5581.75,247.27,9.0,3.42,-1.0,-1.8369701987210294e-16,-1.131390210169069,-0.22293088747010723,198891.41999999998,11497557.94,0.0230014078972321
2025-09-25,11209.98,771989.92,0.0181948489690124,0.018184017235112,0.0009400640917662,25151.04,1061847.05,0.0180113228171609,0.0180175751750605,0.0008688910555164,45869.6,3927058.31,0.0173745904985047,0.0174398401983068,0.0011637489240446,102820.01999999999,3989714.44,0.016728721066062,0.0165660547545024,0.0014578951872824,146846.28,8669911.6,0.0170809976886038,0.0171357439638809,0.001664661300784,1.0472102332759048,1.038608416620261,3083.34,1.4134825721153845,5671.389999999999,297.83000000000004,9.0,3.42,-1.0,-1.8369701987210294e-16,-1.1539544345068191,-0.10298150895226316,200357.43,11316770.629999999,0.0235411089179245
2025-10-02,16201.599999999999,938894.3200000001,0.0216220287710335,0.0213640384406259,0.0018078104743205,31704.96,1200909.13,0.0200756072193405,0.019774027837869,0.0021457127768471,49382.399999999994,3928188.81,0.018699793607935,0.0185857294093389,0.0020336120289951,117492.95999999999,4356947.58,0.0175047687858571,0.0171904341545592,0.0022261310730681,159507.68,9170016.24,0.0175418925975642,0.0173797607059417,0.0020534309838987,1.1562709848229822,1.068268529376028,3139.5,1.4238258026159334,5753.5599999999995,320.74,10.0,3.42,-0.8660254037844386,0.5000000000000001,-1.1598062449333217,0.01845932325850811,199021.55,10966992.299999999,0.0241299567612534
2025-10-09,21184.92,1134464.24,0.0233986749551488,0.0232986116540588,0.0013631819344636,43242.24,1455338.22,0.0225941430989148,0.0223313250473424,0.0018705253883037,56994.399999999994,4103356.8099999996,0.0206609305321415,0.0201744501112014,0.0026036566473856,138839.46,4823296.32,0.0186851178158591,0.0182544441235474,0.0028157895576025,180534.09999999998,9982825.51,0.018237727366628,0.0177205101494134,0.0025460737855784,1.1325082826617268,1.1057425880721712,3130.92,1.2973003802281367,5817.469999999999,289.14,10.0,3.42,-0.8660254037844386,0.5000000000000001,-1.1488608912408966,0.1396328140200917,190741.46,10292383.42,0.0246418394700651
2025-10-16,20940.899999999998,1066870.48,0.0245945505962448,0.0243645106218754,0.0014104543915565,48723.84,1545167.64,0.0239782526121243,0.0238315611379671,0.0014858864158988,67024.0,4476481.31,0.0222715550665395,0.021802794487918,0.002742601867058,157991.46,5188527.76,0.0197658882719363,0.0193242954463191,0.0032887560641832,202600.09999999998,10772889.12,0.018965854723287,0.0182049646199332,0.0030838893016518,1.1043032479216206,1.1267672244288036,3133.26,1.2416181818181817,5884.7,288.35,10.0,3.42,-0.8660254037844386,0.5000000000000001,-1.1212768920641127,0.25878404002518746,177505.50999999998,9504545.16,0.02483273065957
2025-10-23,15196.47,860574.0,0.0221263482280431,0.0220513001964927,0.0011299911103249,41797.439999999995,1352917.76,0.0234925366047378,0.023207905409184,0.0017236201345024,70866.4,4577841.9399999995,0.0230269571080909,0.0227696152282632,0.0018512061151765,166348.8,5288761.5,0.0204170295824457,0.020104727713285,0.0030809516852796,217061.0,11343547.67,0.0192973579666721,0.0185648240964426,0.0032368656175925,0.9608889322275505,1.127830912675429,3103.62,1.1978269668606123,5924.54,240.95000000000002,10.0,3.42,-0.8660254037844386,0.5000000000000001,-1.0774537390967358,0.37418736588691726,168990.63999999998,8912230.799999999,0.025212749203039
2025-10-30,12440.869999999999,728153.92,0.0214083308100573,0.0214434923741095,0.0010763852114293,31966.079999999998,1115164.79,0.0217972628063337,0.0217473962853011,0.0011445960438671,67241.59999999999,4336706.29,0.0230640198601044,0.0227894787116341,0.0016866875986876,166189.19999999998,5139514.6,0.0209897642863005,0.0206876040604865,0.0028121386024086,227669.19999999998,11764807.67,0.0195157121510342,0.0188838244952191,0.0033050706948063,0.9282133357459018,1.098822242380196,3159.78,1.1976869565217392,5974.34,210.14000000000001,10.0,3.42,-0.8660254037844386,0.5000000000000001,-1.0180261113602134,0.48417143605530144,162157.44999999998,8422819.68,0.0255990224404281
2025-11-06,11051.449999999999,670010.64,0.0206677314855776,0.0206695615786431,0.0005664595004404,27171.84,981403.97,0.0210534302199735,0.0210565269763763,0.0009431240446274,57474.399999999994,3805264.19,0.0224670786918476,0.0221322161927801,0.001757066292459,163118.03999999998,4917966.0,0.0215299658436028,0.0211533331519908,0.0024272138254242,235473.72,12038875.379999999,0.0197252029366882,0.0192304571313058,0.0032339409667133,0.9199118305076762,1.0435259793281697,3141.84,1.1941504733432984,6001.73,175.38,11.0,3.42,-0.5000000000000004,0.8660254037844384,-0.9438546833168949,0.5871433806133562,157452.75,8030613.91,0.02607026714848
2025-11-13,11538.66,676301.6,0.0213781543619,0.0213496915700994,0.0006130797932581,26128.32,945007.63,0.0210246027325726,0.0210096265743712,0.0006811870525707,48411.99999999999,3358363.26,0.0214428411773418,0.0213785114298362,0.0010115008594679,164496.3,4872088.22,0.021916331391881,0.0215906529588771,0.0020778603233353,243687.69999999998,12256414.52,0.0200509577739053,0.0197340461983564,0.0030104046010009,0.9969832908378706,0.9783955532487232,3155.88,1.198590988299726,6033.2699999999995,141.41,11.0,3.42,-0.5000000000000004,0.8660254037844384,-0.8560136599516407,0.6816118843867207,152281.22,7631086.43,0.0265340750438859
2025-11-20,13152.179999999998,705954.0800000001,0.0233440679314439,0.0233192602458471,0.0018730451223443,28558.079999999998,970237.16,0.0223821977711099,0.0223344759079733,0.0017064239284952,46441.6,3181442.3899999997,0.0217140125551668,0.0216955014421748,0.0015195299146743,167163.9,4825101.18,0.0224886268602558,0.022232558335219,0.0017766253762667,252171.9,12402233.549999999,0.02050509281048,0.0203358543657821,0.0029169836083482,1.075069284045763,0.965555286683246,3102.84,1.18970092988188,6061.49,130.35,11.0,3.42,-0.5000000000000004,0.8660254037844384,-0.7557752193478904,0.7662087852630741,145048.53999999998,7228582.35,0.0266811292535112
2025-11-27,11250.65,608987.6,0.0231485829924944,0.0231289550919035,0.0011168657357107,28224.96,922987.91,0.0232535331909168,0.0232241076688753,0.0015449587579853,45294.399999999994,3045088.6199999996,0.0221259307717619,0.0221168671216233,0.0016283237736125,160363.8,4590359.86,0.0226770456292722,0.0224531729166287,0.0016915313391697,254568.47999999998,12252951.62,0.0209521630348198,0.0208763755988444,0.0027330727865509,1.0462196248954043,0.9756972373509276,2942.1600000000003,1.1080424586521846,6086.389999999999,106.65,11.0,3.42,-0.5000000000000004,0.8660254037844384,-0.6445910880722167,0.8397088889186399,140289.24,6988881.35,0.0266907435765811
2025-12-04,13176.25,623206.48,0.0264920223550948,0.0264290165567393,0.0016794479630516,28252.8,864905.46,0.0248395934510576,0.0247789858243214,0.00218095591061,47342.399999999994,2991533.86,0.0235403720284148,0.0235567308661473,0.0023082748615934,149363.93999999997,4226580.3,0.0229394766260562,0.0228444735294637,0.0021714091991238,255184.43999999997,11868193.68,0.0216837563439561,0.0216366604839223,0.0028217795599754,1.1253867323386888,1.0261948174386877,2644.2000000000003,1.001514399205561,6109.63,102.7,12.0,3.42,-2.4492935982947064e-16,1.0,-0.5240715162061453,0.9010477129803889,135789.28999999998,6782918.78,0.0266190700281391
2025-12-11,15102.679999999998,640923.92,0.0295258757076814,0.0292696705094983,0.0023994149181231,32708.16,887322.2999999999,0.0280302095416738,0.0278493435331188,0.0025112143327057,50777.6,2951053.63,0.025594817807496,0.025536725600997,0.0031136392203179,141345.18,3923502.94,0.0233848123483246,0.0234576185154166,0.003111531434007,258270.13999999998,11524869.16,0.0225997246809524,0.0225742347685765,0.0032426571037028,1.1535880399599518,1.0945060163944311,2247.96,0.8476470588235294,6130.38,92.43,12.0,3.42,-2.4492935982947064e-16,1.0,-0.3959619565242418,0.9493369036399774,132405.0,6698026.39,0.026284608293399
2025-12-18,13085.779999999999,607900.8,0.0269725586806268,0.026872333700978,0.0016895422007191,32603.52,876578.89,0.0282829763331398,0.0280710021052382,0.002396388604136,50713.6,2838858.05,0.0265728256472703,0.0264249939647798,0.0028211639993953,138446.15999999997,3743716.2399999998,0.0240051740673593,0.0240602477034773,0.0032750562769029,261541.09999999998,11362333.01,0.0232133268553092,0.0232594892847009,0.0031734429686027,1.0150429253803317,1.106962422880423,2116.92,0.8118803418803419,6148.639999999999,82.95,12.0,3.42,-2.4492935982947064e-16,1.0,-0.26211778556770204,0.9838771014447187,132492.36,6705418.28,0.0262729560847022
2025-12-25,12566.199999999999,604626.88,0.0260418458405289,0.0261593873375186,0.0012244122410805,29669.76,851101.16,0.0265084587594734,0.0265158605192483,0.0015178742442481,51981.6,2833868.38,0.027285187465199,0.0271826020261835,0.0021793609292954,138618.3,3655822.0,0.0246128777604598,0.0246497345739034,0.0031805571393618,263545.92,11171506.99,0.023790824303105,0.0238858550573489,0.0028844582852223,0.9544316260881132,1.1085736390009702,2056.86,0.8319273594909861,6158.599999999999,68.73,12.0,3.42,-2.4492935982947064e-16,1.0,-0.12447743272138037,1.004168069933772,125980.4,6385034.4799999995,0.0262351598138903
2026-01-01,16520.32,686359.4400000001,0.0301593579014517,0.0298241150843305,0.0019500912985652,33642.24,906173.09,0.0282309420598662,0.0279917512109245,0.0024512401083915,55204.799999999996,2906129.94,0.0282565273044879,0.0280313766580814,0.002424293377785,146129.75999999998,3667454.8,0.0258643024039451,0.0257940537621143,0.0032570353620948,262581.86,10839909.92,0.0244289050328196,0.0244991431165434,0.0032484067789358,1.0673412757505254,1.09249137530104,2005.38,0.902504424778761,6166.07,53.72,1.0,3.42,0.4999999999999999,0.8660254037844387,0.01995382748518218,1.0098505623753313,115805.68999999999,6018830.399999999,0.0255836067419344
2026-01-08,11605.06,489306.48000000004,0.0297181431155377,0.0297636174576712,0.0015641765615977,32530.559999999998,825227.04,0.0299757264376601,0.0297938662710009,0.0017679556513112,51833.6,2732644.6,0.0282153339662245,0.0281548633951246,0.0023240342360448,146220.96,3534400.58,0.0268547262404534,0.0268457944980608,0.0030432882774336,248912.74,10105851.28,0.024839289936592,0.0249918755427491,0.003526063085759,1.053262142886991,1.050665484860592,1984.3200000000002,1.0504371963913948,6172.71,40.29,1.0,3.42,0.4999999999999999,0.8660254037844387,0.15913506870565658,1.000450841485275,112421.4,5910131.26,0.025292737745388
2026-01-15,8563.939999999999,379096.64,0.0283060277189478,0.0280672923980305,0.0024439332671346,23328.0,609552.19,0.0291016918502089,0.0289154549278508,0.0022201596208428,47475.2,2470839.84,0.0285811159658167,0.0284536030693877,0.0023837261891144,139919.03999999998,3301828.94,0.0275073729288955,0.0274392985170837,0.0028016730988646,232371.5,9353191.75,0.0250546290788917,0.0253039907312192,0.003635098751487,0.9903751747413274,1.0390347358759655,1950.0,1.0961680176860724,6174.37,24.490000000000002,1.0,3.42,0.4999999999999999,0.8660254037844387,0.29601159922311243,0.9765618582285436,113327.76,5924686.35,0.0254340147474642
2026-01-22,7421.86,355291.04000000004,0.0261748227593918,0.0260654897917272,0.0020721462080039,18489.6,515483.66,0.0272749673578402,0.0270663910948788,0.0024769140637952,42516.799999999996,2185542.1,0.0289373240625289,0.0284301286829398,0.002547580311061,134660.22,3121314.08,0.0280045576188859,0.0278063653545617,0.0024513201424032,221488.36,8782779.53,0.0254321970894332,0.0256169860292451,0.0035448810294298,0.9045350116974272,1.0333076657141669,1897.74,1.0979408418657566,6176.86,17.380000000000003,1.0,3.42,0.4999999999999999,0.8660254037844387,0.42860107279896437,0.9385295903700872,116317.10999999999,5995131.34,0.025798168752046
2026-01-29,5971.849999999999,299658.32,0.024971107092905,0.0249341175643545,0.000776818050573,15491.519999999999,459724.07,0.0256240879447534,0.0254998036780409,0.0016639167271045,32349.6,1743066.78,0.0276065326653749,0.0272076293029459,0.0026010636619394,124765.01999999999,2891097.12,0.0280128327200574,0.0276195029805136,0.0025477451214338,212650.15999999997,8305277.75,0.0258212050764948,0.0258985983748148,0.0033200393311765,0.9045361616246936,0.9854959311418872,1836.9,1.0900233372228705,6179.349999999999,12.64,1.0,3.42,0.4999999999999999,0.8660254037844387,0.5549832314954534,0.8869048490887766,120560.43999999999,6112125.03,0.0262274804938013
2026-02-05,5783.44,304099.12,0.02383012486192,0.0238232216578354,0.0009801478361026,13596.48,423791.27999999997,0.024396419860267,0.024378669611095,0.0010443133921082,26738.399999999998,1531146.8199999998,0.0259761960645942,0.0257225303529869,0.0023278334484623,111965.09999999999,2651433.32,0.0274112493992494,0.0269386968740557,0.0026246967165775,205268.08,7894964.56,0.0262202114305627,0.0261367730105865,0.0030499234118888,0.917383161208914,0.9476472847423548,1797.9,1.078203616352201,6182.67,9.48,2.0,3.42,0.8660254037844386,0.5000000000000001,0.6733277162585537,0.822435301726194,123683.55999999998,6245225.03,0.0263334562341623
2026-02-12,6268.99,314248.48000000004,0.0249965250428578,0.0250677050461123,0.0016222727393309,13940.16,434032.45,0.0244228974123939,0.0244454633519739,0.0014776379924124,24526.399999999998,1456945.5599999998,0.0250407571851895,0.0249726335150074,0.0016594953559658,102602.27999999998,2442488.4,0.0272678797573818,0.0267131182921975,0.0026920856134606,197506.03999999998,7467026.279999999,0.0266745840353463,0.0264270728340374,0.0027726371036712,0.9982335940560976,0.91832432180249,1775.28,1.083376,6199.2699999999995,23.700000000000003,2.0,3.42,0.8660254037844386,0.5000000000000001,0.7819205755193547,0.7460546435201886,128137.09999999999,6437645.28,0.0264662143671264
